Bin 1,Bin 2,Bin 3,Bin 4,Bin 5,Bin 6,Bin 7,Bin 8,Bin 9,Bin 10,Bin 11,Bin 12,Bin 13,Bin 14,Bin 15,Bin 16,Bin 17,Bin 18,Bin 19,Bin 20,Bin 21,Bin 22,Bin 23,Bin 24,Bin 25,Bin 26,Bin 27,Bin 28,Bin 29,Bin 30,Bin 31,Bin 32,Bin 33,Bin 34,Bin 35,Bin 36,Bin 37,Bin 38,Bin 39,Bin 40,Bin 41,Bin 42,Bin 43,Bin 44,Bin 45,Bin 46,Bin 47,Bin 48,Bin 49,Bin 50,Bin 51,Bin 52,Bin 53,Bin 54,Bin 55,Bin 56,Bin 57,Bin 58,Bin 59,Bin 60,Label
0.000000,14.272230,14.414173,10.471909,9.235842,3.758054,0.000000,0.000000,2.646977,10.739777,20.681650,14.154032,11.145529,8.344207,9.016014,2.702052,2.463950,6.520572,20.938938,14.166147,18.756819,19.243362,9.323002,11.058196,8.142826,3.556455,17.219593,15.124475,18.943405,21.563965,16.693333,14.110215,10.244998,7.528285,9.221510,18.615799,15.943154,20.670549,19.261223,16.699848,15.948038,11.537711,7.283231,14.674026,15.696499,13.906751,12.839852,13.293270,12.891937,14.140268,10.131267,10.220228,15.594156,13.990462,13.249175,12.172619,12.071816,10.889279,15.664417,4.690476,Normal
4.802338,13.655529,14.778923,11.654755,9.084061,2.753008,0.000000,0.000000,4.040578,16.995720,19.417866,13.022090,10.496857,8.571264,9.545282,6.722080,1.516840,12.158273,20.201468,13.232183,17.202679,18.287302,8.866619,10.784058,9.795546,7.877421,16.974457,14.363249,17.584183,21.115112,16.846451,15.270182,11.021605,8.534929,14.688797,15.796261,13.290645,19.097368,19.871880,17.621916,16.785961,13.488824,8.217072,15.796822,14.864981,11.380331,15.237175,14.187756,11.859001,13.312611,13.289283,10.878406,11.526564,10.624202,15.340361,12.755323,12.390442,9.832307,12.108627,10.683621,Normal
4.890012,15.322802,15.213239,11.581431,9.217985,3.405163,0.000000,0.000000,4.622681,18.292747,20.749969,13.217546,10.642208,8.332581,9.746367,7.568063,2.828426,12.310907,20.502117,13.349695,16.224926,18.788742,9.345481,10.658113,10.402395,7.686962,17.043888,14.624784,17.616571,21.411072,17.928043,16.585684,11.824368,8.460761,15.049154,16.590651,13.385560,18.981543,20.235546,17.574131,17.101845,13.827781,8.715602,15.589648,14.876938,11.227259,16.116680,14.240005,10.551848,12.099066,13.114068,10.189869,11.191679,11.729408,16.041271,13.257561,11.196253,9.182673,12.281964,11.163975,Normal
6.435552,10.765854,18.262352,9.935512,10.434447,8.191202,8.686710,9.766328,3.530764,7.980748,19.484995,11.380414,15.160540,17.505287,7.641048,8.734240,10.790446,6.616611,18.042320,13.712568,14.165063,18.192366,16.265553,16.676733,13.798890,8.782194,14.920615,17.508429,13.950605,19.136929,16.181738,14.985887,16.505732,12.434779,9.040344,16.735346,15.273842,15.249716,17.246740,14.673025,13.321386,12.103701,10.808348,10.782426,14.604932,11.273882,13.413888,14.627451,10.956400,10.215012,14.538115,7.208396,12.861712,9.558545,12.100422,13.084145,10.693661,9.646338,8.453140,5.248116,Normal
6.524635,11.002002,19.967766,10.645534,10.447079,8.261055,8.898851,9.892592,3.427705,7.528454,19.073990,12.338236,15.939703,17.729671,7.950627,8.586602,10.777809,6.054696,18.351776,13.917154,14.792123,18.137253,15.425849,16.244041,13.048088,8.636256,15.190148,17.929337,13.363107,18.249695,16.395912,15.074214,15.811377,13.032782,9.443735,17.109921,15.557867,14.796396,17.269550,14.768532,13.791018,12.035572,11.294443,11.029856,14.596579,11.205593,13.062434,15.209803,11.887133,9.969891,14.817079,6.975142,13.852518,9.605649,12.108938,12.443572,11.316039,9.695319,8.337581,5.648104,Normal
6.833155,10.267761,19.192509,9.751378,10.151822,8.281599,8.874647,10.122747,3.665256,7.309773,19.105818,11.542438,16.139433,17.792038,7.782844,8.829387,10.602544,6.803555,18.056328,13.554575,15.104021,18.778093,16.549320,16.495663,12.508862,8.717984,14.717268,17.989246,12.922338,18.974409,17.095367,16.131668,14.700434,12.751487,8.825689,16.965641,15.719948,14.002001,15.888506,14.954336,13.461200,11.731061,11.397573,11.162419,14.778343,11.389404,12.593480,15.558974,11.850116,9.858929,14.728786,7.685632,13.231958,9.509385,12.373031,12.900453,11.022421,9.573954,8.129240,5.703094,Normal
6.758017,10.230268,19.171391,9.490684,10.002359,8.093098,8.755510,9.201239,3.225300,7.932101,19.127777,12.013168,15.665805,17.205044,7.976818,8.063577,10.578297,6.362231,18.760216,14.094868,15.275758,17.894257,15.086029,15.495008,12.876244,8.578498,14.518349,18.520323,12.917915,17.970501,15.929529,14.722671,15.355034,12.989925,8.398849,16.739161,15.349192,14.656096,17.685589,14.988618,13.927794,12.597055,11.294283,10.938720,13.776031,11.184890,13.812264,14.693542,10.999385,9.068686,14.869435,7.438163,13.165072,9.154489,11.944239,13.218254,11.426149,9.054066,8.536232,5.604122,Normal
6.524635,10.780895,19.754400,10.420535,10.373295,8.158274,8.430714,9.690302,3.720145,8.175683,20.738049,10.930197,16.032261,16.874578,7.534527,8.558783,10.935116,6.678362,19.042648,12.983105,16.172424,18.689442,15.523056,16.444237,13.076984,8.486465,15.113299,17.124144,14.497730,19.634792,15.925865,15.110453,15.527781,12.187048,9.026130,16.512115,15.532706,15.220115,17.789940,14.920911,13.608079,12.275181,11.036948,11.906561,14.486970,11.730469,13.449034,15.577143,11.064659,9.514713,14.875042,8.263516,12.850231,9.893364,11.201879,13.770211,11.872063,9.302197,8.375764,5.529181,Normal
0.592936,18.465290,15.695795,7.400076,10.214650,9.116413,8.846956,9.573210,3.439873,15.530896,21.325285,11.970510,16.920820,15.426096,7.217427,8.986408,10.719845,10.670116,19.605255,14.758184,18.459324,20.421820,17.016085,16.684586,12.445347,10.480513,17.326715,15.955967,18.118391,20.422468,18.060806,17.521370,16.808861,10.364613,13.229340,18.010189,16.036341,16.389849,13.372009,12.457278,11.104291,11.458874,10.014605,17.371943,15.136740,9.059003,13.946718,12.586615,11.649246,12.170094,13.997339,5.080833,13.656512,13.550275,12.281713,6.954152,2.810513,10.860444,8.122245,4.464230,Normal
0.027131,16.074741,15.879950,6.855915,9.131413,9.752861,9.379143,9.820983,3.388554,15.739487,19.374813,11.984383,16.844048,16.069370,7.501470,8.626903,10.975946,10.549626,20.280796,15.214681,18.025108,18.655884,16.564045,15.860596,12.709730,10.824554,17.164610,15.995410,17.467255,19.985332,18.321556,17.433825,15.735150,10.334862,12.471119,19.118040,16.677294,16.077616,12.913274,12.006252,10.333311,11.065653,9.657198,16.675396,15.567028,9.038348,13.673811,11.617857,11.680254,12.333339,13.088583,5.337582,12.587343,14.082740,12.470315,7.131867,3.437896,11.333036,6.705368,5.207821,Normal
11.685618,19.187105,16.757465,10.740238,10.613813,8.081088,8.203526,0.000000,6.447261,18.094620,16.971907,16.167515,18.880508,13.449123,9.081987,10.078965,6.671721,16.034698,17.587320,13.688922,19.344379,18.599220,15.389725,11.041907,11.198502,13.237803,16.391521,15.300928,18.504148,19.345316,19.938477,19.055763,18.667776,11.378363,13.713496,12.569820,18.805580,18.078598,20.362549,19.894047,18.761881,17.016005,13.881121,11.837049,15.061951,19.084486,16.856686,13.377081,13.110528,15.153343,16.415342,12.395091,14.185558,10.677401,12.582775,12.649384,13.217310,9.870722,11.301956,12.933192,Normal
0.042063,16.599443,16.393856,6.917244,9.374722,9.365173,9.294130,9.517175,3.358571,15.848224,20.017378,12.322654,17.110008,15.045057,7.558670,8.577749,11.009863,10.637478,21.222248,14.583868,17.471169,17.514143,17.447824,14.907494,12.109049,10.774469,17.896173,16.890923,17.111897,19.863581,18.134193,17.849253,15.832902,9.934554,12.298693,19.223217,15.755671,15.751241,12.740011,12.154494,10.289070,10.740558,9.563090,15.978907,15.091736,8.487557,13.373719,11.331540,11.671339,11.044972,12.293223,5.545516,12.907739,13.277039,11.830509,6.102374,3.062857,10.708174,7.012242,5.090505,Normal
5.655489,19.237099,16.328531,12.627375,11.565289,9.536200,8.947671,9.292929,5.096084,19.781080,16.235970,15.360430,21.245821,15.897488,8.060225,8.961889,11.261526,16.592920,19.727953,14.141150,21.084982,19.939095,22.307970,21.096756,16.997498,12.584173,18.933771,14.906507,18.782482,20.690332,22.280590,21.468390,21.635160,18.303589,15.426410,12.407583,19.551006,19.994389,14.492132,15.135886,14.701148,16.695860,16.811626,14.475734,15.734988,15.522807,16.758600,12.244727,13.121825,11.026628,11.808884,14.915970,15.397522,11.383511,17.276243,6.758564,3.414212,8.566373,7.459837,9.164021,Normal
12.539448,17.494440,14.523661,10.977029,10.765668,8.195541,9.728562,8.398519,6.384044,18.964914,15.513185,18.609205,18.761700,13.508280,9.362313,11.023186,10.794205,17.440180,16.284767,15.959208,19.240294,19.887650,21.930029,19.361771,15.523966,12.065387,18.680470,14.769310,19.102406,20.886862,19.035652,20.847908,16.832195,17.863884,14.308397,15.942738,18.755013,19.942375,17.197813,20.210201,17.795303,17.044029,15.159189,12.566891,16.808868,18.741907,12.591743,16.349604,12.858251,10.279518,9.906877,13.037113,15.271680,8.699378,13.222688,12.743628,12.198200,11.125635,8.564346,8.895580,Normal
8.439952,18.715256,15.445925,10.372002,10.589178,9.696970,9.359722,8.950103,7.320061,20.078285,15.253934,17.860168,19.001263,18.365789,9.164689,8.750515,11.024279,17.721199,17.676731,14.416594,19.562706,17.812229,20.228947,19.596651,17.320669,13.462506,17.213013,14.222258,17.498627,19.859581,19.911934,19.731352,20.091188,17.943579,15.078407,15.076221,19.493465,19.097645,13.733464,13.315952,12.840670,18.211300,17.900280,13.278383,16.793573,12.268189,17.017597,12.203986,11.453471,9.393874,12.505985,14.669128,15.219413,12.009309,17.066227,7.456452,4.999381,8.949163,8.865224,11.215449,Normal
2.781195,19.081726,16.554916,11.958713,10.748646,10.003353,9.910173,9.696604,5.032348,19.518122,17.907970,14.730328,19.630587,16.944496,8.578459,8.082059,11.002628,15.269827,18.581470,13.786417,20.179848,18.874273,18.890926,21.535395,21.254475,14.681472,16.732681,14.015729,20.753042,21.866430,17.123306,19.031267,20.897419,19.272234,17.635902,13.599180,18.911472,19.760902,11.678155,9.476587,12.630710,18.873068,15.740398,15.628535,16.191420,12.548817,13.140883,12.882446,11.100892,11.094834,12.304695,12.221184,16.515821,9.845930,15.796968,8.685790,2.480161,6.897821,6.012363,6.481813,Normal
6.934349,19.313004,15.687044,8.762163,10.192049,8.917892,9.631037,9.401052,6.812513,18.801559,17.428522,14.037021,20.818386,18.970518,10.067865,10.149658,11.679531,17.663982,19.868559,14.769840,19.553654,19.727325,22.119179,19.953791,20.240726,15.512090,19.229755,16.330128,19.871134,21.553999,18.360485,20.442850,20.621647,19.119959,17.010618,19.043072,16.241436,20.559120,18.509529,18.959471,19.756046,19.155481,14.757359,14.615395,15.645476,17.125900,17.159306,14.216002,13.407663,13.994616,12.456306,11.670998,16.057924,12.112875,16.341423,14.068733,11.825553,11.442192,6.394009,5.676204,Normal
13.838177,18.568344,12.975695,9.694583,10.140033,7.780313,7.008717,1.999999,11.363963,19.349241,16.313828,17.443331,14.930337,11.277191,10.100919,9.755185,8.425402,15.321134,18.918322,17.439676,19.607140,19.857302,19.333792,10.391022,10.593883,13.055103,18.834129,16.266153,18.861948,20.453449,22.486792,20.071138,19.916613,14.559497,14.755467,13.200203,20.960243,20.117472,19.972370,19.244637,18.538385,18.433393,15.340258,12.243674,15.760189,19.560398,15.496033,12.559834,11.985104,14.731988,17.773335,13.263098,13.603529,9.476635,12.696854,12.573031,12.813723,11.582182,10.800510,12.930595,Normal
10.870111,20.877222,14.223090,11.741230,10.866311,10.024275,9.469475,9.193853,9.978315,19.921415,13.662748,18.849293,20.352453,19.265219,9.695722,6.799932,10.969525,16.108322,17.962212,17.297989,17.485260,18.635784,18.678373,20.571581,20.620115,15.637272,18.702274,14.061998,18.113737,22.346090,17.303085,17.367661,20.598644,20.206991,16.466150,13.991554,19.683979,19.670744,17.514429,11.075631,10.521260,19.342432,15.831202,13.292271,16.202986,17.658375,12.090813,12.888722,9.474178,9.842434,13.161701,12.460312,11.652015,11.461804,13.002666,10.538235,7.132550,6.413811,7.646283,7.024527,Normal
11.046149,19.386251,10.193765,9.670331,10.732819,10.589796,10.514712,10.370111,10.437243,20.294821,14.566251,21.499943,20.958281,19.360937,11.076298,8.511174,10.590764,17.637230,14.038939,21.629065,15.537737,12.154777,17.211924,20.012934,19.179605,16.569424,17.622341,16.730755,17.595192,17.570578,12.580838,11.842999,13.999075,15.540772,15.970356,13.780388,16.828379,15.467769,5.866972,8.373524,10.609138,8.823196,14.662140,13.343382,14.685966,14.260733,6.141964,0.000000,3.287184,9.221062,9.145712,9.714926,16.390421,13.762147,6.648473,0.000000,0.000000,0.000000,0.000000,0.000000,Normal
4.658136,20.319019,14.236124,10.639194,10.804565,8.711098,8.478531,8.045063,5.866142,20.326447,17.544653,20.482105,21.173559,16.377987,9.039382,8.660894,10.778663,16.257301,18.265303,18.979839,21.591173,19.888145,22.924822,20.371586,16.912491,12.039515,18.337729,16.758356,20.965984,21.971003,21.942015,21.950462,20.594091,17.425640,12.920274,13.896568,22.536945,20.740808,19.569614,21.703056,21.111134,20.751814,15.813845,14.055610,17.369764,17.776468,12.710947,12.691997,14.577354,17.528646,15.625537,14.902344,14.114858,12.108069,16.453087,9.509424,12.517056,12.620378,10.452766,12.907004,Normal
7.154717,20.857624,16.137083,10.387536,11.571100,9.772586,10.835950,8.867104,6.697548,19.735716,15.945367,12.803551,18.631180,15.821188,9.874352,8.916394,10.895620,17.491423,17.360447,12.927439,18.212597,17.595631,21.497099,20.558210,20.156527,14.205216,19.649097,14.066877,18.114811,19.747751,19.111717,18.914225,19.003002,17.334055,15.454292,15.615495,14.233136,19.557411,14.214503,15.762274,14.495271,16.758980,15.761333,12.205880,14.198274,15.759948,12.851427,13.830826,14.426048,10.266211,10.273983,13.605317,14.455973,12.352171,14.389295,9.404305,3.217232,6.807972,6.999000,8.068863,Normal
11.241789,18.691504,15.713909,9.826309,11.018938,9.001313,9.735267,8.335150,6.091448,19.536617,17.542152,14.944510,19.873663,16.024025,8.813870,10.493631,11.428987,16.806360,18.910637,13.835846,20.654699,19.004934,20.992184,20.583204,13.174634,12.036748,18.809656,16.345198,20.659979,20.562080,21.556385,21.066408,19.334248,17.895737,13.352336,16.778685,20.287767,20.282158,17.926073,12.708610,18.196999,18.126215,15.556799,13.463221,16.723537,18.329756,13.703137,13.424539,11.369143,9.517609,14.762936,14.754272,12.657555,9.575701,13.498524,10.850437,7.441421,9.871569,9.815660,13.120663,Normal
9.303301,19.362408,11.289553,9.926037,10.864470,8.625661,9.577327,5.055282,4.792565,19.678955,11.619276,20.861843,20.972849,14.791355,8.852194,11.536208,9.547475,16.973198,14.657733,19.657307,21.055836,20.293213,20.859589,18.122387,11.765399,13.182509,15.951635,15.900474,19.733671,21.263601,21.976326,21.116138,20.900143,18.403149,14.119007,13.834480,20.683496,22.111877,18.779423,16.416573,16.311621,19.076004,13.839666,13.843442,16.104479,18.198605,13.734982,13.050593,11.888809,10.120438,10.054356,14.330803,13.337556,11.024845,15.137489,10.807636,9.649767,9.281120,5.754714,7.686148,Normal
7.202507,18.971968,15.770973,10.360161,11.051561,7.722294,8.373337,7.665797,3.531318,20.044844,17.796087,15.847712,19.668152,12.179017,7.874190,9.121099,5.939354,16.681383,20.255987,15.063843,20.397186,17.840019,18.875965,10.981098,10.170616,10.693878,18.000591,16.463102,20.900156,21.811897,16.444244,21.432034,18.073856,7.776032,14.185152,16.367500,17.385750,19.834633,18.273224,16.094400,20.058155,19.328995,12.723316,13.738214,15.963796,16.539040,14.841782,12.645121,12.051262,16.733604,16.731449,13.361467,15.080231,10.901400,16.715143,12.410265,10.780669,11.117123,11.946114,12.842739,Normal
7.708226,19.673548,15.120522,9.963539,10.799505,8.172963,7.637392,5.846589,7.537662,19.964085,17.647528,15.620670,16.314926,11.311540,9.015201,10.385022,8.834164,14.519988,20.520794,14.022036,20.928658,20.648022,17.652296,10.993612,11.211450,13.061924,20.489597,16.310665,20.584816,19.960951,21.226635,21.929527,19.371504,14.774490,15.704874,16.091427,19.836838,19.640121,18.822521,15.709666,18.665016,18.054037,14.976737,12.024119,17.153952,16.228437,14.304856,12.539416,11.621646,10.990878,16.561291,13.647243,12.486059,11.084681,13.860865,12.779567,9.953537,9.149222,10.248147,13.038868,Normal
7.101871,19.919096,15.663178,8.938185,10.128929,6.756021,2.772482,0.000000,6.768348,19.589649,17.780350,12.249908,15.812428,10.210070,8.896042,8.616154,4.753469,16.277596,19.494648,13.667566,20.065208,20.647793,12.728863,9.618576,10.404161,12.030826,18.420040,16.414299,20.333639,19.148256,20.494745,20.247694,15.911158,10.139784,14.151797,16.279106,19.568432,20.493622,19.280987,18.895065,18.631107,18.273054,14.426910,13.917544,16.942097,17.769333,14.410739,11.625851,12.074662,15.808891,17.599987,13.633526,12.652580,11.124322,14.365979,11.852496,11.567501,10.781167,10.479706,12.586932,Normal
8.976160,18.298702,15.209963,8.921967,10.773323,8.954522,9.683361,5.193304,4.003160,19.393730,16.262756,14.581395,19.038242,17.928207,9.592064,11.032256,9.306976,15.579206,19.319637,13.562456,20.975842,19.390060,20.684124,17.412327,11.949498,12.967369,17.556435,15.480986,19.163107,19.841293,20.066515,19.593636,19.368641,17.226879,13.714885,16.458780,20.066078,18.947481,15.736298,12.427694,14.829053,17.113367,14.315722,14.301858,16.418360,16.363855,13.034565,12.684958,11.896278,9.740415,12.067814,12.643279,12.744504,11.198764,14.245708,8.867779,7.979715,9.729106,6.788671,6.955132,Normal
4.536890,18.976734,16.466278,9.760002,10.846143,8.077299,8.043241,1.705173,0.266315,18.131479,18.604040,14.418275,20.657999,12.997009,9.758993,10.800802,9.648205,14.652883,19.738274,13.960238,21.417614,21.535255,20.297012,14.867629,11.927344,12.522877,18.307770,17.085604,20.887678,19.762402,20.288317,19.698668,21.639469,18.208324,14.376070,15.803028,20.338612,18.465092,18.166258,20.006187,17.710569,20.402031,16.578983,13.409008,17.100580,16.197874,13.550186,15.730799,12.606955,11.337438,13.122930,13.695895,15.895411,10.939625,15.179499,10.909594,11.679344,11.614882,11.262562,10.553545,Normal
4.096806,18.843447,15.515146,9.982844,9.495859,6.834069,6.872519,4.791808,3.801251,19.007278,17.881332,12.930733,15.005215,10.658365,9.350117,10.474800,9.903177,14.201750,20.492760,14.824079,19.806980,19.356150,19.510107,11.567820,11.735912,12.009343,19.089186,14.871832,19.894066,19.296621,20.845501,19.138235,20.265839,18.506889,13.611800,15.622416,16.165066,18.896069,14.488237,13.797441,16.470396,18.935823,14.170453,14.927629,15.068584,12.239895,14.297436,13.928490,12.369848,8.956516,10.897144,13.118257,15.025036,12.334058,15.082130,7.911532,6.615959,9.489653,6.799521,8.004143,Normal
10.059870,19.054325,14.126497,10.289326,11.058134,8.061175,7.327358,2.686356,6.582043,18.893457,18.264383,14.756145,17.194899,12.002157,9.406030,10.358610,8.158787,14.890695,19.015865,16.004608,20.434914,19.762848,17.590408,11.119898,10.135933,10.592976,16.230930,16.165997,19.412149,18.350866,20.345314,20.374619,19.793901,9.791019,13.630322,15.330463,18.032364,18.377779,17.888088,16.904854,19.511860,18.745129,14.393023,13.106030,16.677258,17.771423,14.989704,12.299236,13.685287,17.675745,15.754020,12.849632,10.506574,9.783744,13.318903,11.653018,12.255745,9.460899,10.642809,12.641279,Normal
8.104075,18.003628,14.319716,9.838529,10.457293,6.943726,4.867536,5.416533,4.912594,19.216568,15.460494,15.085635,17.229877,10.546279,9.842210,10.794324,9.922802,17.395439,18.128876,14.703487,20.063581,19.646858,16.123066,9.284045,11.499886,13.738363,19.406876,16.823378,19.494421,20.685581,18.347677,19.638090,18.907372,18.609116,15.038654,17.660627,18.078220,19.476730,19.141613,19.796238,17.678625,18.315113,15.304997,11.788218,16.395195,17.867729,15.057995,14.335030,11.707235,10.633910,13.488255,13.363449,11.049725,7.838978,11.972254,14.041819,11.061992,11.161089,9.998865,12.384108,Normal
